biomodels_id	predicate	object_curie	object_label
BIOMD0000000628	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000629	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1702240000	
BIOMD0000000629	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000629	
BIOMD0000000629	http://biomodels.net/model-qualifiers/isDescribedBy	doi:10.1039/C6MD00680A	
BIOMD0000000629	http://biomodels.net/biology-qualifiers/isPartOf	go:0048384	retinoic acid receptor signaling pathway
BIOMD0000000629	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:131567	cellular organisms
BIOMD0000000630	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1303130001	
BIOMD0000000630	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000630	
BIOMD0000000630	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:22004735	
BIOMD0000000630	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:131567	cellular organisms
BIOMD0000000630	http://biomodels.net/biology-qualifiers/hasProperty	go:0031639	plasminogen activation
BIOMD0000000630	http://biomodels.net/biology-qualifiers/hasProperty	go:0007596	blood coagulation
BIOMD0000000630	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000631	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1601130000	
BIOMD0000000631	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000631	
BIOMD0000000631	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26904049	
BIOMD0000000631	http://biomodels.net/biology-qualifiers/isVersionOf	go:GO:0042752	regulation of circadian rhythm
BIOMD0000000631	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000631	http://biomodels.net/biology-qualifiers/isVersionOf	go:0042752	regulation of circadian rhythm
BIOMD0000000631	http://biomodels.net/biology-qualifiers/isVersionOf	go:0043153	entrainment of circadian clock by photoperiod
BIOMD0000000631	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:3702	Arabidopsis thaliana
BIOMD0000000632	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1505080000	
BIOMD0000000632	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000632	
BIOMD0000000632	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26830321	
BIOMD0000000632	http://biomodels.net/biology-qualifiers/hasPart	go:0007050	regulation of cell cycle
BIOMD0000000632	http://biomodels.net/biology-qualifiers/hasPart	go:0006281	DNA repair
BIOMD0000000632	http://biomodels.net/biology-qualifiers/occursIn	bto:0000452	fibroblast
BIOMD0000000632	http://biomodels.net/biology-qualifiers/isPartOf	go:2000772	regulation of cellular senescence
BIOMD0000000632	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000633	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1603030000	
BIOMD0000000633	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000633	
BIOMD0000000633	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26935066	
BIOMD0000000633	http://biomodels.net/biology-qualifiers/hasProperty	go:0055085	transmembrane transport
BIOMD0000000633	http://biomodels.net/biology-qualifiers/hasProperty	go:0006468	protein phosphorylation
BIOMD0000000633	http://biomodels.net/biology-qualifiers/hasProperty	go:0010906	regulation of glucose metabolic process
BIOMD0000000633	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000009	constraint-based model
BIOMD0000000633	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10116	Rattus norvegicus
BIOMD0000000634	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1704060000	
BIOMD0000000634	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000634	
BIOMD0000000634	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:24098635	
BIOMD0000000634	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000462	
BIOMD0000000634	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000286	
BIOMD0000000634	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000634	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000634	http://biomodels.net/biology-qualifiers/hasPart	pw:0000015	Alzheimer's disease pathway
BIOMD0000000634	http://biomodels.net/biology-qualifiers/isVersionOf	go:0070841	inclusion body assembly
BIOMD0000000634	http://biomodels.net/biology-qualifiers/isVersionOf	go:0030330	DNA damage response, signal transduction by p53 class mediator
BIOMD0000000634	http://biomodels.net/biology-qualifiers/hasProperty	doid:10652	
BIOMD0000000635	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1502200000	
BIOMD0000000635	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000635	
BIOMD0000000635	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26468202	
BIOMD0000000635	http://biomodels.net/biology-qualifiers/hasProperty	go:0004016	adenylate cyclase activity
BIOMD0000000635	http://biomodels.net/biology-qualifiers/hasProperty	go:0004930	G protein-coupled receptor activity
BIOMD0000000635	http://biomodels.net/biology-qualifiers/hasProperty	go:0007212	dopamine receptor signaling pathway
BIOMD0000000635	http://biomodels.net/biology-qualifiers/hasProperty	go:0090494	dopamine uptake
BIOMD0000000635	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000635	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10090	Mus musculus
BIOMD0000000636	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1502200001	
BIOMD0000000636	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000636	
BIOMD0000000636	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26468202	
BIOMD0000000636	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10090	Mus musculus
BIOMD0000000636	http://biomodels.net/biology-qualifiers/hasProperty	go:0004930	G protein-coupled receptor activity
BIOMD0000000636	http://biomodels.net/biology-qualifiers/hasProperty	go:0007212	dopamine receptor signaling pathway
BIOMD0000000636	http://biomodels.net/biology-qualifiers/hasProperty	go:0090494	dopamine uptake
BIOMD0000000636	http://biomodels.net/biology-qualifiers/hasProperty	go:0004016	adenylate cyclase activity
BIOMD0000000636	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000637	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1610220000	
BIOMD0000000637	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000637	
BIOMD0000000637	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28034910	
BIOMD0000000637	http://biomodels.net/biology-qualifiers/hasProperty	go:0000772	mating pheromone activity
BIOMD0000000637	http://biomodels.net/biology-qualifiers/hasProperty	go:0001664	G protein-coupled receptor binding
BIOMD0000000637	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000003	mathematical model
BIOMD0000000637	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000638	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1610220001	
BIOMD0000000638	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000638	
BIOMD0000000638	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28034910	
BIOMD0000000638	http://biomodels.net/biology-qualifiers/hasProperty	go:0000772	mating pheromone activity
BIOMD0000000638	http://biomodels.net/biology-qualifiers/hasProperty	go:0001664	G protein-coupled receptor binding
BIOMD0000000638	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000003	mathematical model
BIOMD0000000638	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000639	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1602280001	
BIOMD0000000639	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000639	
BIOMD0000000639	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:27065985	
BIOMD0000000639	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:562	Escherichia coli
BIOMD0000000639	http://biomodels.net/biology-qualifiers/hasProperty	go:0046656	folic acid biosynthetic process
BIOMD0000000639	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000640	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1702270000	
BIOMD0000000640	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000640	
BIOMD0000000640	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:27869123	
BIOMD0000000640	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:40674	Mammalia
BIOMD0000000640	http://biomodels.net/biology-qualifiers/hasProperty	go:0010506	regulation of autophagy
BIOMD0000000640	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000641	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1704030000	
BIOMD0000000641	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000641	
BIOMD0000000641	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28607002	
BIOMD0000000641	http://biomodels.net/biology-qualifiers/isVersionOf	go:0007095	mitotic G2 DNA damage checkpoint signaling
BIOMD0000000641	http://biomodels.net/biology-qualifiers/occursIn	bto:0004910	retinal pigment epithelium cell
BIOMD0000000641	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000642	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1304190001	
BIOMD0000000642	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000642	
BIOMD0000000642	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:23365616	
BIOMD0000000642	http://biomodels.net/biology-qualifiers/hasProperty	go:0043627	response to estrogen
BIOMD0000000642	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000642	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000643	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1707020000	
BIOMD0000000643	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000643	
BIOMD0000000643	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28613156	
BIOMD0000000643	http://biomodels.net/model-qualifiers/isDerivedFrom	bto:0002181	HEK-293T cell
BIOMD0000000643	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000643	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10095	Mus sp.
BIOMD0000000644	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1707020001	
BIOMD0000000644	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000644	
BIOMD0000000644	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28613156	
BIOMD0000000644	http://biomodels.net/model-qualifiers/isDerivedFrom	bto:0002181	HEK-293T cell
BIOMD0000000644	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000644	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10095	Mus sp.
BIOMD0000000645	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1707020002	
BIOMD0000000645	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000645	
BIOMD0000000645	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28613156	
BIOMD0000000645	http://biomodels.net/model-qualifiers/isDerivedFrom	bto:0002181	HEK-293T cell
BIOMD0000000645	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000645	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10095	Mus sp.
BIOMD0000000646	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708240001	
BIOMD0000000646	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000646	
BIOMD0000000646	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:27136687	
BIOMD0000000646	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000646	http://biomodels.net/biology-qualifiers/hasProperty	go:1901987	regulation of cell cycle phase transition
BIOMD0000000646	http://biomodels.net/biology-qualifiers/hasProperty	go:0007049	cell cycle
BIOMD0000000646	http://biomodels.net/biology-qualifiers/hasProperty	doid:162	
BIOMD0000000646	http://biomodels.net/biology-qualifiers/isVersionOf	pw:0001553	altered G1/S transition pathway
BIOMD0000000647	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04010	
BIOMD0000000647	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708250000	
BIOMD0000000647	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000647	
BIOMD0000000647	http://biomodels.net/biology-qualifiers/hasProperty	go:0070372	regulation of ERK1 and ERK2 cascade
BIOMD0000000647	http://biomodels.net/model-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000647	http://biomodels.net/model-qualifiers/isDescribedBy	doi:10.1007/3-540-36481-1_11	
BIOMD0000000648	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708290005	
BIOMD0000000648	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000648	
BIOMD0000000648	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28367561	
BIOMD0000000648	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000149	
BIOMD0000000648	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000033	
BIOMD0000000648	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000623	
BIOMD0000000648	http://biomodels.net/model-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000648	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:21391741	
BIOMD0000000648	http://biomodels.net/biology-qualifiers/hasProperty	go:0043408	regulation of MAPK cascade
BIOMD0000000648	http://biomodels.net/biology-qualifiers/hasProperty	go:0060828	regulation of canonical Wnt signaling pathway
BIOMD0000000648	http://biomodels.net/biology-qualifiers/hasProperty	go:0051896	regulation of protein kinase B signaling
BIOMD0000000648	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04010	
BIOMD0000000648	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04151	
BIOMD0000000648	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04310	
BIOMD0000000648	http://biomodels.net/biology-qualifiers/hasPart	go:0000165	MAPK cascade
BIOMD0000000648	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000650	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708250002	
BIOMD0000000650	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000650	
BIOMD0000000650	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:9661282	
BIOMD0000000650	http://biomodels.net/biology-qualifiers/hasProperty	go:0002837	regulation of immune response to tumor cell
BIOMD0000000650	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:9661282	
BIOMD0000000651	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708250003	
BIOMD0000000651	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000651	
BIOMD0000000651	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26481970	
BIOMD0000000651	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000651	
BIOMD0000000651	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708250003	
BIOMD0000000651	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26481970	
BIOMD0000000651	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000651	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000651	http://biomodels.net/biology-qualifiers/hasProperty	ncit:C16212	Cancer Therapeutic Procedure
BIOMD0000000651	http://biomodels.net/biology-qualifiers/hasPart	pw:0000102	the extracellular signal-regulated Raf/Mek/Erk signaling pathway
BIOMD0000000651	http://biomodels.net/biology-qualifiers/hasPart	pw:0000180	mTOR signaling pathway
BIOMD0000000652	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708290004	
BIOMD0000000652	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000652	
BIOMD0000000652	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28367561	
BIOMD0000000652	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000149	
BIOMD0000000652	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000033	
BIOMD0000000652	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000623	
BIOMD0000000652	http://biomodels.net/model-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000652	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000652	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04310	
BIOMD0000000652	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04151	
BIOMD0000000652	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04010	
BIOMD0000000652	http://biomodels.net/biology-qualifiers/hasPart	go:0000165	MAPK cascade
BIOMD0000000652	http://biomodels.net/biology-qualifiers/hasProperty	go:0051896	regulation of protein kinase B signaling
BIOMD0000000652	http://biomodels.net/biology-qualifiers/hasProperty	go:0060828	regulation of canonical Wnt signaling pathway
BIOMD0000000652	http://biomodels.net/biology-qualifiers/hasProperty	go:0043408	regulation of MAPK cascade
BIOMD0000000652	http://biomodels.net/biology-qualifiers/hasProperty	pw:0000605	cancer pathway
BIOMD0000000652	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:21391741	
BIOMD0000000653	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708290000	
BIOMD0000000653	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000653	
BIOMD0000000653	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28367561	
BIOMD0000000653	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000623	
BIOMD0000000653	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000033	
BIOMD0000000653	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000149	
BIOMD0000000653	http://biomodels.net/model-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000653	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:21391741	
BIOMD0000000653	http://biomodels.net/biology-qualifiers/hasProperty	go:0043408	regulation of MAPK cascade
BIOMD0000000653	http://biomodels.net/biology-qualifiers/hasProperty	go:0060828	regulation of canonical Wnt signaling pathway
BIOMD0000000653	http://biomodels.net/biology-qualifiers/hasProperty	go:0051896	regulation of protein kinase B signaling
BIOMD0000000653	http://biomodels.net/biology-qualifiers/hasProperty	pw:0000605	cancer pathway
BIOMD0000000653	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04010	
BIOMD0000000653	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04151	
BIOMD0000000653	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04310	
BIOMD0000000653	http://biomodels.net/biology-qualifiers/hasPart	go:0000165	MAPK cascade
BIOMD0000000653	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000654	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708290002	
BIOMD0000000654	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28367561	
BIOMD0000000654	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000149	
BIOMD0000000654	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000033	
BIOMD0000000654	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000623	
BIOMD0000000654	http://biomodels.net/model-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000654	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28367561	
BIOMD0000000654	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000654	
BIOMD0000000654	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000654	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04310	
BIOMD0000000654	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04151	
BIOMD0000000654	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04010	
BIOMD0000000654	http://biomodels.net/biology-qualifiers/hasPart	go:0000165	MAPK cascade
BIOMD0000000654	http://biomodels.net/biology-qualifiers/hasProperty	go:0051896	regulation of protein kinase B signaling
BIOMD0000000654	http://biomodels.net/biology-qualifiers/hasProperty	go:0060828	regulation of canonical Wnt signaling pathway
BIOMD0000000654	http://biomodels.net/biology-qualifiers/hasProperty	go:0043408	regulation of MAPK cascade
BIOMD0000000654	http://biomodels.net/biology-qualifiers/hasProperty	pw:0000605	cancer pathway
BIOMD0000000654	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:21391741	
BIOMD0000000655	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708290003	
BIOMD0000000655	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28367561	
BIOMD0000000655	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000149	
BIOMD0000000655	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000033	
BIOMD0000000655	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000623	
BIOMD0000000655	http://biomodels.net/model-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000655	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28367561	
BIOMD0000000655	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000655	
BIOMD0000000655	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000655	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04310	
BIOMD0000000655	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04151	
BIOMD0000000655	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04010	
BIOMD0000000655	http://biomodels.net/biology-qualifiers/hasPart	go:0000165	MAPK cascade
BIOMD0000000655	http://biomodels.net/biology-qualifiers/hasProperty	go:0051896	regulation of protein kinase B signaling
BIOMD0000000655	http://biomodels.net/biology-qualifiers/hasProperty	go:0060828	regulation of canonical Wnt signaling pathway
BIOMD0000000655	http://biomodels.net/biology-qualifiers/hasProperty	go:0043408	regulation of MAPK cascade
BIOMD0000000655	http://biomodels.net/biology-qualifiers/hasProperty	pw:0000605	cancer pathway
BIOMD0000000655	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:21391741	
BIOMD0000000656	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708290001	
BIOMD0000000656	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000656	
BIOMD0000000656	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28367561	
BIOMD0000000656	http://biomodels.net/model-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000656	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000149	
BIOMD0000000656	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000033	
BIOMD0000000656	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000623	
BIOMD0000000656	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000656	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04310	
BIOMD0000000656	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04151	
BIOMD0000000656	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04010	
BIOMD0000000656	http://biomodels.net/biology-qualifiers/hasPart	go:0000165	MAPK cascade
BIOMD0000000656	http://biomodels.net/biology-qualifiers/hasProperty	go:0051896	regulation of protein kinase B signaling
BIOMD0000000656	http://biomodels.net/biology-qualifiers/hasProperty	go:0060828	regulation of canonical Wnt signaling pathway
BIOMD0000000656	http://biomodels.net/biology-qualifiers/hasProperty	go:0043408	regulation of MAPK cascade
BIOMD0000000656	http://biomodels.net/biology-qualifiers/hasProperty	pw:0000605	cancer pathway
BIOMD0000000656	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:21391741	
BIOMD0000000657	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1710040001	
BIOMD0000000657	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000657	
BIOMD0000000657	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:27768873	
BIOMD0000000657	http://biomodels.net/model-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000657	http://biomodels.net/biology-qualifiers/hasPart	pw:0000092	M phase pathway
BIOMD0000000657	http://biomodels.net/biology-qualifiers/hasProperty	biomodels.teddy:0000035	
BIOMD0000000657	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000657	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:27768873	
BIOMD0000000658	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708310000	
BIOMD0000000658	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000658	
BIOMD0000000658	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000658	http://biomodels.net/biology-qualifiers/hasProperty	kegg.pathway:xla04310	
BIOMD0000000658	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:262014	Xenopus <subgenus>
BIOMD0000000658	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:14551908	
BIOMD0000000659	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1503270000	
BIOMD0000000659	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000659	
BIOMD0000000659	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26209520	
BIOMD0000000659	http://biomodels.net/biology-qualifiers/hasProperty	go:0019722	calcium-mediated signaling
BIOMD0000000659	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000165	MAPK cascade
BIOMD0000000659	http://biomodels.net/biology-qualifiers/occursIn	bto:0000404	epidermis
BIOMD0000000659	http://biomodels.net/biology-qualifiers/hasProperty	go:0043408	regulation of MAPK cascade
BIOMD0000000659	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000659	http://biomodels.net/biology-qualifiers/isVersionOf	kegg.pathway:map04010	
BIOMD0000000659	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:26209520	
BIOMD0000000659	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000660	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1607210001	
BIOMD0000000660	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000660	
